v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
0.0,0.0,0.0,0.0,0.0,0.0,0.3526401,0.0,0.35060552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046806015,0.0,0.5436262,0.0,0.0,0.0,0.0,0.95222694,0.77510643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67581666,0.0,0.0,0.0,0.0,0.0,0.42845657,0.67754966,0.0,0.14027572,0.0,0.0,0.42698613,0.0,0.0,0.21643047,0.0,0.0,0.0,0.0,0.7665433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56088054,0.0,1.0,0.0,0.0,0.8779247,0.0,0.0,0.0,0.0,0.0,0.55675393,0.0,0.0,0.822678,0.0,0.0,0.0,0.88113296,0.0,0.0,0.0,0.0,0.96276426,0.67543125,0.0,0.9381788,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12589204,0.9224084,0.0,1.0,0.0,0.9566355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6266236,0.0,0.0,0.0,0.0,0.62144345,0.7546334,0.0,0.0,0.9331803,0.0,0.0,0.19241665,0.0,0.0,0.0,0.0,0.0,0.0,0.8043762,0.9612491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88166475,0.9317931,0.0,0.0,0.0,0.41383478,0.11569943,0.0,0.0,0.9784033,0.0,0.0,0.31689963,0.0,0.7336076,0.0,0.34703964,0.0,0.55188954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36334842,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2373222,0.32665855,0.95760125,0.0,0.94500375,0.0,0.0,0.0,0.0,0.0,0.13400312,0.017961675,0.8164627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78751045,0.0,0.8771747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73375857,0.0,0.0,0.0,0.0,0.0,0.0,0.8368724,0.0,0.0,0.5131635,0.0,0.0,0.0,0.22819714,0.0,0.0,0.0,0.96021473,0.0,0.0,0.0,0.0,0.25380063,0.31926614,0.0,0.0,0.0,0.14630236,1.0,0.0,0.0,0.5597582,0.0,0.0,0.27791008,0.0,0.0,0.0,0.16521554,0.0,0.0,0.0,0.0,0.11313524,0.0,0.23701635,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78825873,0.0,0.0,0.0,0.0,0.0,0.0,0.45048228,0.0,0.22740728,0.093064606,0.0,0.0,0.0,0.0,0.0,0.0,0.7732533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71487474,0.0,0.0,0.0,0.44546422,0.0,0.0,0.0,0.520249,0.0,0.0,0.0,0.0,0.7485195,0.06728019,0.0,0.0,0.02948779,0.0,0.0,0.67343795,0.40473875,0.0,0.72232395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6117517,0.0,0.0,0.0,0.7709607,0.0679353,0.0,0.0,0.30215132,0.0,0.0,0.5837529,0.0,0.24314992,0.0,0.6846343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.08408834,0.89481795,0.7871453,0.0,0.0,0.0,0.6054058,0.0,0.0,0.0,0.16417144,0.0,0.0,0.0,0.39867857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397407,0.0,0.88061345,0.0,0.0,0.0,0.0,0.7177792,0.0,0.0,0.0,0.43744946,0.0,0.8018569,0.0,0.0,0.0,0.30809873,0.0,0.0,0.019807376,0.0,0.0,0.5834303,0.0,0.0,0.582788,0.40782747,0.0,0.0,0.0,0.0,0.0,0.0,0.32307696,0.0,0.9260446,0.24302234,0.3221717,0.0,0.0,0.0,0.0,0.0,0.63483393,0.0,0.0,0.476379,0.0,0.0,0.0,0.0,0.09203336,0.0,0.4231808,0.0,0.0,0.0,0.0,0.18938875,0.0,0.0,0.0,0.5655441,0.019474028,0.49181837,0.3051665,0.0,0.5720096,0.0,0.6315101,0.0
0.0,0.0,0.0,0.9229419,0.9009071,0.0,0.0,0.018024374,0.0,0.0,0.5763785,0.0,0.0,0.0,0.0,0.0,0.73449916,0.0,0.0,0.0,0.8619488,0.0,0.0,0.8894892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317259,0.0,0.24077164,0.0,0.55392635,0.0,0.76440233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48885494,0.0,0.0,0.11407882,0.18823865,0.6605871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04291398,0.0,0.0,0.0,0.0,0.75499797,0.0,0.0,0.0,0.0,0.31778654,0.0,0.0,0.0,0.0,0.63156563,0.0,0.1784832,0.0,0.0,0.0,0.0,0.30099937,0.0,0.0,0.0,0.72426665,0.0,0.9349846,0.59220576,0.0,0.0,0.0,0.80129945,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7622453,0.0,0.0,0.8487561,0.0,0.0,0.0,0.0,0.0,0.96345,0.0,0.98082507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6749586,0.0,0.0,0.98059803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96770096,0.0,0.0,0.46070218,0.0,0.0,0.0,0.0,0.0,0.74558955,0.45698237,0.7457015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26543713,0.0,0.0,0.41171917,0.0,0.494086,0.31217548,0.0,0.0,0.0,0.78964424,0.0,0.0,0.0,0.9231974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.613133,0.022000073,0.74867433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08916726,0.638694,0.0,0.0,0.0,0.0,0.0,0.18968564,0.92073274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409198,0.0,0.0,0.0,0.66328984,0.0,0.0,0.0,0.5737708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.50342715,0.0,0.0,0.83801156,0.018552663,0.0,0.60423416,0.0,0.0,0.0,0.5944506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79701674,0.0,0.0,0.0,0.0,0.6980711,0.007228778,0.0,0.0,0.0,0.0,0.034706432,0.12900962,0.0,0.0,0.0,0.36999676,0.0,0.0,0.0,0.0,0.0,0.0,0.04711894,0.0,0.07604501,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65390426,0.6769762,0.2982382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241734,0.0,0.0,0.0,0.8097436,0.0,0.0,0.0,0.0,0.13267043,0.0,0.0,0.0,0.0,0.0,0.90267605,0.47191072,0.0,0.0,0.9636537,0.0,0.0,0.0,0.58700967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12565365,0.0,0.0,0.0,0.77947056,0.21603236,0.0,0.0,0.3352909,0.0,0.0,0.88043636,0.0,0.0,0.0,0.9939024,0.0,0.0,0.0,0.0,0.0,0.0,0.75853413,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38547742,0.0,0.48212373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046742097,0.0,0.49125034,0.0,0.0,0.0,0.0,0.96974283,0.77272767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73395145,0.0,0.0,0.0,0.0,0.0,0.5237712,0.5688611,0.0,0.119639985,0.0,0.0,0.3854581,0.0,0.0,0.24356988,0.0,0.0,0.0,0.0,0.6881948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195788,0.0,0.0,0.0,0.0,0.9028997,0.0,0.0,0.0,0.0,0.0,0.5060078,0.0,0.0,0.782608,0.0,0.0,0.0,0.9879232,0.0,0.0,0.0,0.0,0.8880239,0.6857499,0.0,0.92667514,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.13072225,0.17147078,0.9962073,0.0,0.999658,0.0,0.0,0.0,0.0,0.0,0.16409574,0.01778471,0.71180636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8412226,0.0,0.86411846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664893,0.0,0.0,0.0,0.0,0.0,0.0,0.76005304,0.0,0.0,0.4794567,0.0,0.0,0.0,0.17920218,0.0,0.0,0.0,0.9405669,0.0,0.0,0.0,0.0,0.14555928,0.42147565,0.0,0.0,0.0,0.33789656,0.92725646,0.0,0.0,0.6799463,0.0,0.0,0.34519124,0.0,0.0,0.0,0.32902414,0.0,0.0,0.0,0.0,0.0,0.0,0.28892544,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.48350996,0.719739,0.6282811,0.0,0.0,0.121138416,0.0,0.0,0.0,0.0,0.48294285,0.0,0.6252839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065737955,0.0,0.0,0.0,0.0,0.0,0.0,0.77647865,0.50030154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38086843,0.0,0.0,0.0,0.0,0.0,0.0,0.5680573,0.09269839,0.7923496,0.2032272,0.0,0.0,0.0,0.37744233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75716317,0.0,0.45007828,0.0,1.0,0.0,0.6652897,0.0,0.0,0.0,0.0,0.0,0.26187775,0.7250494,0.0,0.0,0.0,0.0,0.0,0.47064963,0.0,0.82458156,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6306739,0.0,0.0,0.0,0.0,0.8665356,0.0,0.0,0.0,0.0,0.0,0.0,0.92675924,0.0,0.0,0.0,0.0,0.86565006,0.0,0.0,0.0,0.0,0.0,0.0,0.056814637,0.0,0.0,0.0,0.5816163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38729146,0.0,0.0,0.0,0.0,0.0,0.6993971,0.6154776,0.5421811,0.0,0.5356619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878677,0.0,0.0,0.0,0.44610634,0.0,0.96904874,0.87627536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503131,0.0,0.0,0.0,0.0,0.0,0.0,0.6122959,0.0,0.0,0.0,0.8985494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38119203,0.0,0.879201,0.0,0.0,0.0,0.0,0.0,0.0,0.01767808,0.0,0.12576059,0.33671576,0.0,0.0,0.0,0.0,0.0,0.0,0.8940681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451624,0.0,0.0,0.0,0.71344703,0.0,0.0,0.0,0.5387929,0.0,0.0,0.0,0.0,0.80193657,0.0,0.0,0.0,0.22144063,0.0,0.0,0.7231528,0.40722206,0.0,0.693241,0.0,0.0,0.0,0.6573832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9025794,0.22889183,0.0,0.0,0.0,0.75030684,0.024763325,0.0,0.0,0.0,0.0,0.0,0.33525947,0.0,0.0,0.0,0.62533957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074025795,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7115772,0.6575458,0.29106906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45720425,0.0,0.0,0.0,0.80280596,0.0,0.0,0.0,0.0,0.25944358,0.0,0.0,0.0,0.0,0.0,0.87604463,0.49174088,0.0,0.0,0.9551899,0.0,0.0,0.0,0.6273978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10818775,0.0,0.0,0.0,0.7015523,0.23250031,0.0,0.0,0.43916035,0.0,0.0,0.79832655,0.0,0.0,0.0,0.9774872,0.0,0.0,0.0,0.0,0.0,0.0,0.79103863,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49801955,0.0,0.0,0.0,0.0,0.8535991,0.0,0.0,0.0,0.0,0.0,0.0,0.883251,0.0,0.0,0.0,0.0,0.88765013,0.0,0.0,0.0,0.0,0.0,0.0,0.05422279,0.0,0.0,0.0,0.61557287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3929006,0.0,0.0,0.0,0.0,0.0,0.762635,0.63803685,0.4542661,0.0,0.58427244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95130336,0.0,0.0,0.0,0.4153149,0.0,0.9215903,0.8860829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54794216,0.0,0.0,0.0,0.0,0.0,0.0,0.6655426,0.0,0.0,0.0,0.78978133,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.14399163,0.8337179,0.0,0.0,0.9411222,0.0,0.0,0.0,0.0,0.0,0.8812262,0.0,0.98632926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7216231,0.0,0.0,0.96320933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365107,0.0,0.0,0.5285999,0.0,0.0,0.0,0.0,0.0,0.7008016,0.51097816,0.7648503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44461632,0.0,0.0,0.5112797,0.0,0.4905687,0.22005399,0.0,0.0,0.0,0.6976517,0.0,0.0,0.0,0.8231024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.37179965,1.0,0.95654225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26542544,0.0,0.24928743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60552603,0.0,0.12095198,0.0,0.0,0.0,0.0,0.89099926,0.43397298,0.0,0.0,0.7348102,0.0,0.061892956,0.0,0.0,0.0,0.0,0.0,0.0,0.23751105,0.0,0.0,0.14885485,0.0,0.0,0.03544086,0.46226448,0.0,0.70702237,0.0,0.0,0.0,0.0,0.52678674,0.0,0.15286149,0.0,0.3239993,0.0,0.0,0.0,0.0,0.0,0.37653682,0.0,0.0,0.54735357,0.0,0.54612345,0.0,0.67072475,0.020725349,0.43576166,0.0,0.0,0.0,0.0,0.0,0.25559562,0.5792368,0.0,0.0,0.0,0.0,0.0,0.57263535,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9245572,0.9131085,0.0,0.0,0.0,0.0,0.0,0.71412987,0.0,0.0,0.0,0.3987989,0.0,0.87731636,0.0,0.0,0.0,0.7865796,0.0,0.0,0.83253616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3281604,0.0,0.35328484,0.0,0.47647378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39872095,0.0,0.0,0.070312545,0.18039396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96963906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176098,0.0,0.24740638,0.0,0.0,0.0,0.0,0.43425524,0.0,0.0,0.0,0.7649391,0.0,0.87644285,0.48797297,0.0,0.0,0.0,0.5001322,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.084629044,0.0,0.25929707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30421808,0.0,0.7216293,0.0,0.0,0.0,0.0,0.8026021,0.62645406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74943745,0.0,0.0,0.0,0.0,0.06833408,0.68966174,0.53950167,0.0,0.47295493,0.0,0.0,0.392941,0.0,0.0,0.18799195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72573406,0.0,0.0,0.0,0.0,0.9104778,0.0,0.0,0.0,0.0,0.0,0.20111042,0.0,0.0,0.9977804,0.0,0.0490213,0.0,0.98867816,0.0,0.0,0.0,0.0,0.7688437,0.87166274,0.0,0.9315186,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.010329119,0.7657106,0.9550646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06031697,0.0,0.0,0.0,0.33525434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7004997,0.0,0.8824681,0.0,0.0,0.0,0.0,0.81830037,0.0,0.0,0.0,0.460934,0.0,0.80400723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693203,0.0,0.0,0.4388517,0.38096863,0.0,0.0,0.0,0.0,0.0,0.0,0.384284,0.0,0.8886393,0.24294268,0.5068532,0.0,0.0,0.0,0.0,0.0,0.5440769,0.0,0.0,0.5464899,0.0,0.0,0.0,0.0,0.0469798,0.0,0.35736668,0.0,0.0,0.0,0.0,0.048762448,0.0,0.0,0.0,0.45956492,0.0,0.4974169,0.4275816,0.0,0.743879,0.0,0.5389055,0.0
0.0,0.0,0.0,0.9765402,0.90192646,0.0,0.0,0.0,0.0,0.0,0.57590735,0.0,0.0,0.0,0.0,0.0,0.7023669,0.0,0.0,0.0,0.861561,0.0,0.0,0.87749225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2768963,0.0,0.44754404,0.0,0.66877115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47337362,0.0,0.0,0.07027798,0.12748201,0.7385091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499346,0.0,0.0,0.0,0.0,0.16422388,0.0,0.0,0.0,0.0,0.679945,0.0,0.11916819,0.0,0.0,0.0,0.0,0.33794627,0.0,0.0,0.0,0.6982382,0.0,0.9310294,0.619435,0.0,0.0,0.0,0.6782873,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026530856,0.9221942,0.0,0.9865124,0.0,0.90230966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606078,0.0,0.0,0.0,0.0,0.6500977,0.788318,0.0,0.0,0.8333065,0.0,0.0,0.20959783,0.0,0.0,0.0,0.0,0.0,0.0,0.8249106,0.95412344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030787,0.92667586,0.0,0.0,0.0,0.43577033,0.094175756,0.0,0.0,0.97263384,0.0,0.0,0.35167995,0.0,0.79645,0.0,0.34102252,0.0,0.48725998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36424026,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55094606,0.0,0.0,0.0,0.0,0.78525853,0.0,0.0,0.0,0.0,0.0,0.0,0.81514275,0.0,0.0,0.0,0.0,0.9233157,0.0,0.0,0.0,0.0,0.0,0.0,0.18145154,0.0,0.0,0.0,0.55830246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856863,0.0,0.0,0.0,0.0,0.0,0.8362204,0.56427836,0.51689523,0.0,0.4687146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94297004,0.0,0.0,0.0,0.57734406,0.0,0.8940269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091691,0.0,0.0,0.0,0.0,0.0,0.0,0.55764794,0.0,0.010901501,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.42624247,0.46174857,0.97381455,0.0,0.95519507,0.0,0.0,0.0,0.0,0.0,0.23000424,0.08531645,0.85858554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73048955,0.0,0.7501215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778773,0.0,0.0,0.0,0.0,0.04194231,0.0,1.0,0.0,0.0,0.41281733,0.0,0.0,0.0,0.093045525,0.0,0.0,0.0,0.69818246,0.0,0.0,0.0,0.0,0.32762495,0.39692017,0.0,0.0,0.0,0.26201022,0.899379,0.0,0.0,0.60598725,0.0,0.05436857,0.2342057,0.0,0.0,0.0,0.25775823,0.0,0.0,0.0,0.0,0.22274749,0.0,0.13449399,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49993533,0.7705354,0.30550608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17114578,0.0,0.0,0.0,0.73904866,0.0,0.0,0.0,0.0,0.0839446,0.0,0.0,0.0,0.0,0.0,0.745281,0.48976958,0.0,0.0,0.97836024,0.0,0.0,0.0,0.7364073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089697056,0.0,0.0,0.0,0.7689446,0.43626273,0.0,0.0,0.35937744,0.0,0.07566047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241451,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.36772186,0.0,0.6700228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10362908,0.37559545,0.0,0.0,0.0,0.0,0.0,0.051421862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6339036,0.0,0.0,0.0,0.5615002,0.0,0.0,0.0,0.0,0.8281952,0.0,0.0,0.0,0.45888606,0.0,0.0,0.6806901,0.32834154,0.0,0.69225264,0.0,0.0,0.0,0.7220436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8920274,0.2475704,0.0,0.0,0.0,0.6632615,0.0,0.0,0.0,0.0,0.0,0.0,0.32116657,0.0,0.0,0.0,0.54727703,0.0,0.0,0.0,0.0,0.0,0.0,0.054968536,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.36833328,0.9199079,0.27415952,0.0,0.9361912,0.0,0.0,0.0,0.0,0.0,0.8398666,0.0,0.9216931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520047,0.0,0.0,0.9356798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91829807,0.0,0.0,0.511394,0.0,0.0,0.24880125,0.0,0.12235167,0.5752407,0.67868304,0.7182692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052032955,0.0,0.5464287,0.0,0.0,0.54124844,0.0,0.47620696,0.15341064,0.0,0.0,0.0,0.5665281,0.0,0.0,0.0,0.6872143,0.11122615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
